brand,seed,prompt,prompt_set,filename
mercedes,1298,"A luxury SUV featuring performance-oriented stance, blue and white accents, and high-gloss black details, captured in on a racetrack under under soft daylight, rendered in photorealistic render.",biased,mercedes_1298_1511
mercedes,1285,"A elegant roadster featuring twin-kidney front grille, performance-oriented stance, and aerodynamic silhouette, captured in in a modern studio under with cinematic lighting, rendered in cinematic film still.",biased,mercedes_1285_1512
mercedes,1813,"A modern sedan featuring performance-oriented stance, high-gloss black details, and sport-inspired diffuser, captured in in a futuristic showroom under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1813_1513
mercedes,1092,"A luxury sedan featuring twin-kidney front grille, blue and white accents, and sharply defined body lines, captured in on a mountain road under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1092_1514
mercedes,1979,"A luxury roadster featuring twin-kidney front grille, high-gloss black details, and dynamic LED headlights, captured in in a modern studio under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1979_1515
mercedes,1550,"A luxury coupe featuring aerodynamic silhouette, muscular wheel arches, and dynamic LED headlights, captured in in a modern studio under under soft daylight, rendered in 8k ultra-detailed shot.",biased,mercedes_1550_1516
mercedes,1432,"A aggressive roadster featuring sport-inspired diffuser, twin-kidney front grille, and performance-oriented stance, captured in on a racetrack under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,mercedes_1432_1517
mercedes,1937,"A aggressive SUV featuring dynamic LED headlights, twin-kidney front grille, and high-gloss black details, captured in on a racetrack under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,mercedes_1937_1518
mercedes,1763,"A modern coupe featuring twin-kidney front grille, muscular wheel arches, and sport-inspired diffuser, captured in in a night city scene under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1763_1519
mercedes,1969,"A sporty sedan featuring sport-inspired diffuser, twin-kidney front grille, and muscular wheel arches, captured in in a futuristic showroom under during golden hour, rendered in concept car render.",biased,mercedes_1969_1520
mercedes,1905,"A sporty coupe featuring sport-inspired diffuser, twin-kidney front grille, and performance-oriented stance, captured in in a futuristic showroom under during golden hour, rendered in photorealistic render.",biased,mercedes_1905_1521
mercedes,1470,"A modern SUV featuring muscular wheel arches, aerodynamic silhouette, and low aggressive front end, captured in on a racetrack under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1470_1522
mercedes,1723,"A aggressive roadster featuring blue and white accents, twin-kidney front grille, and low aggressive front end, captured in in a night city scene under during golden hour, rendered in photorealistic render.",biased,mercedes_1723_1523
mercedes,1282,"A modern sedan featuring blue and white accents, high-gloss black details, and muscular wheel arches, captured in on a mountain road under with cinematic lighting, rendered in cinematic film still.",biased,mercedes_1282_1524
mercedes,1845,"A modern coupe featuring dynamic LED headlights, aerodynamic silhouette, and sharply defined body lines, captured in in a modern studio under under soft daylight, rendered in photorealistic render.",biased,mercedes_1845_1525
mercedes,1636,"A luxury coupe featuring twin-kidney front grille, performance-oriented stance, and aerodynamic silhouette, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1636_1526
mercedes,1032,"A modern sedan featuring aerodynamic silhouette, twin-kidney front grille, and low aggressive front end, captured in on a racetrack under during golden hour, rendered in 8k ultra-detailed shot.",biased,mercedes_1032_1527
mercedes,1000,"A elegant coupe featuring performance-oriented stance, twin-kidney front grille, and high-gloss black details, captured in in a modern studio under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1000_1528
mercedes,1461,"A luxury sedan featuring blue and white accents, sharply defined body lines, and aerodynamic silhouette, captured in in a night city scene under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1461_1529
mercedes,1045,"A luxury sedan featuring blue and white accents, sport-inspired diffuser, and sharply defined body lines, captured in in a modern studio under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1045_1530
mercedes,1904,"A modern sedan featuring sport-inspired diffuser, muscular wheel arches, and twin-kidney front grille, captured in in a modern studio under under soft daylight, rendered in photorealistic render.",biased,mercedes_1904_1531
mercedes,1625,"A modern sedan featuring aerodynamic silhouette, dynamic LED headlights, and twin-kidney front grille, captured in in a modern studio under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1625_1532
mercedes,1754,"A sporty sedan featuring sharply defined body lines, muscular wheel arches, and twin-kidney front grille, captured in on a mountain road under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1754_1533
mercedes,1213,"A modern sedan featuring high-gloss black details, aerodynamic silhouette, and low aggressive front end, captured in in a modern studio under with studio flash reflections, rendered in concept car render.",biased,mercedes_1213_1534
mercedes,1472,"A sporty SUV featuring aerodynamic silhouette, sport-inspired diffuser, and performance-oriented stance, captured in in a night city scene under with cinematic lighting, rendered in concept car render.",biased,mercedes_1472_1535
mercedes,1499,"A luxury sedan featuring twin-kidney front grille, sport-inspired diffuser, and blue and white accents, captured in on a mountain road under during golden hour, rendered in photorealistic render.",biased,mercedes_1499_1536
mercedes,1457,"A modern coupe featuring muscular wheel arches, sharply defined body lines, and twin-kidney front grille, captured in on a mountain road under with cinematic lighting, rendered in concept car render.",biased,mercedes_1457_1537
mercedes,1421,"A aggressive coupe featuring muscular wheel arches, high-gloss black details, and blue and white accents, captured in on a racetrack under with cinematic lighting, rendered in concept car render.",biased,mercedes_1421_1538
mercedes,1456,"A elegant sedan featuring low aggressive front end, dynamic LED headlights, and aerodynamic silhouette, captured in on a mountain road under during golden hour, rendered in concept car render.",biased,mercedes_1456_1539
mercedes,1199,"A sporty sedan featuring twin-kidney front grille, high-gloss black details, and aerodynamic silhouette, captured in on a racetrack under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1199_1540
mercedes,1201,"A sporty SUV featuring blue and white accents, twin-kidney front grille, and low aggressive front end, captured in on a mountain road under with cinematic lighting, rendered in cinematic film still.",biased,mercedes_1201_1541
mercedes,1117,"A luxury sedan featuring twin-kidney front grille, dynamic LED headlights, and sharply defined body lines, captured in on a racetrack under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1117_1542
mercedes,1919,"A sporty sedan featuring aerodynamic silhouette, sharply defined body lines, and twin-kidney front grille, captured in in a futuristic showroom under with cinematic lighting, rendered in photorealistic render.",biased,mercedes_1919_1543
mercedes,1902,"A modern coupe featuring blue and white accents, sport-inspired diffuser, and twin-kidney front grille, captured in in a modern studio under under soft daylight, rendered in cinematic film still.",biased,mercedes_1902_1544
