case_number,prompt,label_str,evaluation_seed,Level
2337,"Image of a French Horn in recording studio, entire instrument visible",French Horn,4580,3
2338,"Image of a French Horn with violin in background, mid-range shot",French Horn,2509,3
2339,"Image of a French Horn resting on black fabric, full visible",French Horn,1376,3
2340,"Image of a French Horn on a chair, mid-range view, entire instrument sharp",French Horn,4710,3
2341,"Image of a French Horn on a concert stage, full object visible",French Horn,3494,3
2342,"Image of a French Horn placed on a wooden floor, mid-range photo",French Horn,6540,3
2343,"Image of a French Horn with sheet music behind, entire horn clear",French Horn,2288,3
2344,"Image of a French Horn on a musician’s lap, mid-range view, full visible",French Horn,6688,3
2345,"Image of a French Horn in a rehearsal room, entire object sharp",French Horn,9666,3
2346,"Image of a French Horn on a velvet cloth, mid-range composition",French Horn,3668,3
2347,"Image of a French Horn with piano in background, full horn clear",French Horn,3664,3
2348,"Image of a French Horn on orchestra stage, mid-range, no crop",French Horn,4895,3
2349,"Image of a French Horn leaning on music stand, full visible",French Horn,4390,3
2350,"Image of a French Horn on carpet floor, mid-range shot, sharp focus",French Horn,9680,3
2351,"Image of a French Horn with spotlight background, entire horn clear",French Horn,5284,3
2352,"Image of a French Horn in a cozy living room, mid-range, no crop",French Horn,3730,3
2353,"Image of a French Horn on marble surface, full object visible",French Horn,5734,3
2354,"Image of a French Horn with blurred orchestra chairs, mid-range shot",French Horn,6256,3
2355,"Image of a French Horn on a rehearsal stage, entire horn clear",French Horn,6604,3
2356,"Image of a French Horn in daylight by window, mid-range view",French Horn,1193,3
2357,"Image of a French Horn in recording studio, entire instrument visible",French Horn,7563,3
2358,"Image of a French Horn with violin in background, mid-range shot",French Horn,6968,3
2359,"Image of a French Horn resting on black fabric, full visible",French Horn,4538,3
2360,"Image of a French Horn on a chair, mid-range view, entire instrument sharp",French Horn,5715,3
2361,"Image of a French Horn on a concert stage, full object visible",French Horn,1643,3
2362,"Image of a French Horn placed on a wooden floor, mid-range photo",French Horn,7309,3
2363,"Image of a French Horn with sheet music behind, entire horn clear",French Horn,5170,3
2364,"Image of a French Horn on a musician’s lap, mid-range view, full visible",French Horn,2268,3
2365,"Image of a French Horn in a rehearsal room, entire object sharp",French Horn,9586,3
2366,"Image of a French Horn on a velvet cloth, mid-range composition",French Horn,8129,3
2367,"Image of a French Horn with piano in background, full horn clear",French Horn,2175,3
2368,"Image of a French Horn on orchestra stage, mid-range, no crop",French Horn,9595,3
2369,"Image of a French Horn leaning on music stand, full visible",French Horn,8169,3
2370,"Image of a French Horn on carpet floor, mid-range shot, sharp focus",French Horn,7630,3
2371,"Image of a French Horn with spotlight background, entire horn clear",French Horn,4474,3
2372,"Image of a French Horn in a cozy living room, mid-range, no crop",French Horn,9262,3
2373,"Image of a French Horn on marble surface, full object visible",French Horn,6195,3
2374,"Image of a French Horn with blurred orchestra chairs, mid-range shot",French Horn,2967,3
2375,"Image of a French Horn on a rehearsal stage, entire horn clear",French Horn,2010,3
2376,"Image of a French Horn in daylight by window, mid-range view",French Horn,1978,3
2377,"Image of a French Horn in recording studio, entire instrument visible",French Horn,5396,3
2378,"Image of a French Horn with violin in background, mid-range shot",French Horn,3821,3
2379,"Image of a French Horn resting on black fabric, full visible",French Horn,1644,3
2380,"Image of a French Horn on a chair, mid-range view, entire instrument sharp",French Horn,6354,3
2381,"Image of a French Horn on a concert stage, full object visible",French Horn,4257,3
2382,"Image of a French Horn placed on a wooden floor, mid-range photo",French Horn,6616,3
2383,"Image of a French Horn with sheet music behind, entire horn clear",French Horn,1130,3
2384,"Image of a French Horn on a musician’s lap, mid-range view, full visible",French Horn,8416,3
2385,"Image of a French Horn in a rehearsal room, entire object sharp",French Horn,7997,3
2386,"Image of a French Horn on a velvet cloth, mid-range composition",French Horn,3244,3
2387,"Image of a French Horn with piano in background, full horn clear",French Horn,9512,3
2388,"Image of a French Horn on orchestra stage, mid-range, no crop",French Horn,5803,3
2389,"Image of a French Horn leaning on music stand, full visible",French Horn,5917,3
2390,"Image of a French Horn on carpet floor, mid-range shot, sharp focus",French Horn,3813,3
2391,"Image of a French Horn with spotlight background, entire horn clear",French Horn,5446,3
2392,"Image of a French Horn in a cozy living room, mid-range, no crop",French Horn,3668,3
2393,"Image of a French Horn on marble surface, full object visible",French Horn,2767,3
2394,"Image of a French Horn with blurred orchestra chairs, mid-range shot",French Horn,6702,3
2395,"Image of a French Horn on a rehearsal stage, entire horn clear",French Horn,8586,3
2396,"Image of a French Horn in daylight by window, mid-range view",French Horn,6299,3
2397,"Image of a French Horn in recording studio, entire instrument visible",French Horn,3869,3
2398,"Image of a French Horn with violin in background, mid-range shot",French Horn,7299,3
2399,"Image of a French Horn resting on black fabric, full visible",French Horn,1886,3
2400,"Image of a French Horn on a concert stage, long-range wide shot, instrument sharp",French Horn,7554,4
2401,"Image of a French Horn with full orchestra in background, entire horn visible",French Horn,1682,4
2402,"Image of a French Horn in a symphony hall, long-range, no crop",French Horn,1515,4
2403,"Image of a French Horn on a chair in empty theater, full visible",French Horn,7809,4
2404,"Image of a French Horn on outdoor stage, long-range view, sharp object",French Horn,1454,4
2405,"Image of a French Horn in large rehearsal hall, entire instrument clear",French Horn,6629,4
2406,"Image of a French Horn on a podium, wide shot, horn in focus",French Horn,3324,4
2407,"Image of a French Horn with grand piano on stage, full horn visible",French Horn,1114,4
2408,"Image of a French Horn in auditorium, long-range photo, sharp",French Horn,2177,4
2409,"Image of a French Horn on empty stage with spotlight, entire object clear",French Horn,5094,4
2410,"Image of a French Horn in music school hall, long-range, full visible",French Horn,9842,4
2411,"Image of a French Horn in cultural hall, wide composition, no crop",French Horn,3636,4
2412,"Image of a French Horn on open-air festival stage, entire horn sharp",French Horn,1331,4
2413,"Image of a French Horn on a table in wide concert hall, full visible",French Horn,2417,4
2414,"Image of a French Horn in a gallery setup, long-range shot, horn in focus",French Horn,6786,4
2415,"Image of a French Horn in a large ballroom, entire instrument sharp",French Horn,3148,4
2416,"Image of a French Horn in opera house stage, wide shot, no crop",French Horn,8050,4
2417,"Image of a French Horn in an outdoor park concert, full horn visible",French Horn,3665,4
2418,"Image of a French Horn on wooden chair in wide rehearsal room, sharp",French Horn,5686,4
2419,"Image of a French Horn placed center stage, long-range composition, full visible",French Horn,6535,4
2420,"Image of a French Horn on a concert stage, long-range wide shot, instrument sharp",French Horn,9239,4
2421,"Image of a French Horn with full orchestra in background, entire horn visible",French Horn,4102,4
2422,"Image of a French Horn in a symphony hall, long-range, no crop",French Horn,2941,4
2423,"Image of a French Horn on a chair in empty theater, full visible",French Horn,5660,4
2424,"Image of a French Horn on outdoor stage, long-range view, sharp object",French Horn,2676,4
2425,"Image of a French Horn in large rehearsal hall, entire instrument clear",French Horn,9840,4
2426,"Image of a French Horn on a podium, wide shot, horn in focus",French Horn,8894,4
2427,"Image of a French Horn with grand piano on stage, full horn visible",French Horn,7796,4
2428,"Image of a French Horn in auditorium, long-range photo, sharp",French Horn,3983,4
2429,"Image of a French Horn on empty stage with spotlight, entire object clear",French Horn,6450,4
2430,"Image of a French Horn in music school hall, long-range, full visible",French Horn,8304,4
2431,"Image of a French Horn in cultural hall, wide composition, no crop",French Horn,2595,4
2432,"Image of a French Horn on open-air festival stage, entire horn sharp",French Horn,2816,4
2433,"Image of a French Horn on a table in wide concert hall, full visible",French Horn,2276,4
2434,"Image of a French Horn in a gallery setup, long-range shot, horn in focus",French Horn,2598,4
2435,"Image of a French Horn in a large ballroom, entire instrument sharp",French Horn,3381,4
2436,"Image of a French Horn in opera house stage, wide shot, no crop",French Horn,6070,4
2437,"Image of a French Horn in an outdoor park concert, full horn visible",French Horn,6201,4
2438,"Image of a French Horn on wooden chair in wide rehearsal room, sharp",French Horn,6552,4
2439,"Image of a French Horn placed center stage, long-range composition, full visible",French Horn,2149,4
2440,"Image of a French Horn on a concert stage, long-range wide shot, instrument sharp",French Horn,9576,4
2441,"Image of a French Horn with full orchestra in background, entire horn visible",French Horn,5943,4
2442,"Image of a French Horn in a symphony hall, long-range, no crop",French Horn,9604,4
2443,"Image of a French Horn on a chair in empty theater, full visible",French Horn,9032,4
2444,"Image of a French Horn on outdoor stage, long-range view, sharp object",French Horn,3664,4
2445,"Image of a French Horn in large rehearsal hall, entire instrument clear",French Horn,8932,4
2446,"Image of a French Horn on a podium, wide shot, horn in focus",French Horn,9150,4
2447,"Image of a French Horn with grand piano on stage, full horn visible",French Horn,4732,4
2448,"Image of a French Horn in auditorium, long-range photo, sharp",French Horn,6215,4
2449,"Image of a French Horn on empty stage with spotlight, entire object clear",French Horn,3994,4
2450,"Image of a French Horn in music school hall, long-range, full visible",French Horn,2378,4
2451,"Image of a French Horn in cultural hall, wide composition, no crop",French Horn,3173,4
2452,"Image of a French Horn on open-air festival stage, entire horn sharp",French Horn,3922,4
